Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,comment,sentiment
2608,2608,2608,pak andika pokoke top,positif
2609,2609,2609,timnya rk dan luthfi panik sampai minta bantuan presiden dan mulyono tanpa mempedulikan harga diri dalam berpolitik mudah mudahan rakyatnya udah pinter,netral
2610,2610,2610,amit2 jbg bayikwiwirakus bgt akn kekuasaan,netral
2611,2611,2611,semoga pilkada di semua tempat berjalan lancar dan sukses tanpa intervensi si parcok ,netral
2612,2612,2612,itulah bahasa politik mulyono rakyat gak heran lagi,netral
2613,2613,2613,raja solo itu memang haus akan kekuasaan,netral
2614,2614,2614,karena pak jokowi saya akan pilih rk,netral
2615,2615,2615,semog masyarakat jakarta  pada cerdas ya tdk memilih yg di dukung jokowi  jokowinya aja jahat,netral
2616,2616,2616,males lihatnya terlalu membela calon dari pdip tempo ini,netral
2617,2617,2617,ingat 10 tahun mulyono 9 tahun banteng saat ini pilihan kita hanya geng mulyono dan geng bantengga punya pilihan perubahan,netral
2618,2618,2618,semuanya jg kekuasaan bro tpi caranya,netral
2619,2619,2619,semua dilakukan demi gibran utk 2029jd klo mau tenang n damai negeri ini dr skr hrs di rem,netral
2620,2620,2620,rk menang,netral
2621,2621,2621,partai coklat indonesia satu2nya partai yg pengurusnya bebas bawa glock anjaaaayyyy,netral
2622,2622,2622,jakarta pramonojateng andikajatim khofifahbantenairinmedan edy,netral
2623,2623,2623,jokowi dan prabowo tdk pantas hrs cawe terang terangan dipilkada untuk siih dan apa yang di cari mereka berdua,netral
2624,2624,2624,keren channelnya   saya langsung subscribe ,netral
2625,2625,2625,anis kutu loncat menjijikan nemplok dimanamana yg penting untung buat dia,netral
2626,2626,2626,saya semajin muak dg para elite trutama mulyono cawe2 unt langgengkan siap2 2029 pilpres anak sulung  mati2an dukung pilkada unt balas buddi kelak,netral
2627,2627,2627,edy pram andhika risma menang  rakyat harus melawan politik dinasti,netral
2628,2628,2628,ayo waraskarna kita bukan bagian dari rata rata iq 78,netral
2629,2629,2629,spill dikit team andhika team dr 3 jendral purnawirawan salah satunya yg jadi presiden skrg ngopeni ngeloni panik toh   ,netral
2630,2630,2630,alangkah baiknya parcok ini dibubarkanditata ualang kembali sehingga lembaga yg seharusnya melindungimengayomi malah menjadi biang kerok kericuhan dan kecurangan di negeri inipaling tidak kapolri harus diganti,netral
2631,2631,2631,kalau di jateng jojowi ttp sihormati dan dijadikan oanutan tong,netral
2632,2632,2632,semua bergerak dukun non kim plus terutama jakarta jateng jatim jabar medan tunjukan kita bisa mengalahkan penguasa yang semena mena,netral
2633,2633,2633,kalau pram andika lolos maka 2029 andika anies duet maut,netral
2634,2634,2634,dengan tidak memilih semua ternakan mulyono masih bisakah tumbang di pilkada 2024,netral
2635,2635,2635,jakarta mas prambang duljateng andikahendi,netral
2636,2636,2636,ayo bangsa indonesia satukan suara dukung selain kim plus tunjukan kita jangan mau dipermainkan oleh cara cara kotor ayo demokrasi indoensia bergerak,netral
2637,2637,2637,saya jateng pak andika hendy jateng perkasa,netral
2638,2638,2638,dimana pikirannya orang didukung mantan presiden suaranya berkurang orang didukung rt aja pasti nambah suaranya meski cm nambah satu dua orang yg ada dan yg sangat jelas faktanya yg justru dijelekkan tempo malah menang buktinya pilpres kemaren habis2an tempo nyerang 02 hasilnya malah menang telak satu putaran hahahaha seperti yg gondrong dekil itu bilang gausahlah membodohi orang mending lu periksa dulu itu mata ke dokter kok punya mata begitu,positif
2639,2639,2639,gak ada pembahasan tentang stadmant mas sekjen pdiperjuangan,netral
2640,2640,2640,jokowi kok msh aja ngurusin pilkadabknx istiraht di kampung malah sana sini cawe2 dikira dia hebat skali kh dia mau rk suswo hrs menangpst dia kerahkan anak buahnya utk curang sehebat hebatnya org suatu saat pst jatuh tuhan melihat kelakuanmu di dunia,netral
2641,2641,2641,dengan berhentinya dukungan dinasti mulyono rasanya qcukup puas selanjutnya pertarungan baru dengan para jawarajawara politik yang barusudah tidak ada respek lagi dengan keluarga mulyono karena tidak ada visi misi yang pro sama rakyat,netral
2642,2642,2642,siluman raja tuyul akan kesurupan dg cara apapun dilakukan,netral
2643,2643,2643,kapolrinya harus diganti karena bagian dari manut dan presiden jangan buat blunder rakyat sudah muak dgn masa lalu,netral
2644,2644,2644,kalo anies yang gerak beda ceritanyaa ya gess yaa,netral
2645,2645,2645,wapres fufufafatdk laku tdk laku tdk laku,netral
2646,2646,2646,mulai menarik lagi,netral
2647,2647,2647,all based of cerita hadeh,netral
2648,2648,2648,miris polisi sebagai institusi negara karna terlalu banyak manuver politik jd bahan ledekan parcok miris ,netral
2649,2649,2649,rakyat medan tdk pilih manti jokowi,netral
2650,2650,2650,memecah beleh suara ,netral
2651,2651,2651,tempo knpa gak bikin tempo tv ya ,netral
2652,2652,2652,mantap ,netral
2653,2653,2653,rk lbh baik pulang ke bandung krn warganya masih butuh dia jak mania menolak bobotoh,netral
2654,2654,2654,ayo rakyat indonesiajgn mau mlh dukungansi pinokio yg akan hancurkan indonesia dan merusak tatanan demokrasi,netral
2655,2655,2655,gue suka banget sama analisis bocor alus pembawa terutama procast stefanus pramono yang enggak percaya  sama omongan elit partai di negeri inisungguh menjijikan perpolitikkan di bangsa ini yang beradab dan juga tak punya etika bermoral mau gimana maju peradaban etika moral bangsa ini,netral
2656,2656,2656,mataf tempo jangan dukung sipapun calon pemimpin daerah yg di dukung mantan presiden jokowi,netral
2657,2657,2657,lawan mulyono,netral
2658,2658,2658,mulyono oh mulyono,netral
2659,2659,2659,1239 jirrr ,netral
2660,2660,2660,bgus lah klo emil mnt bntuan jokowimlh jd boomerang buat dia,netral
2661,2661,2661,memilih cerdas dan tdk memilih dinasti,netral
2662,2662,2662,rk panik ga panik ga paniklah masa engga,netral
2663,2663,2663,,netral
2664,2664,2664,tumbangkan calon yg di dukung oleh mulyono di mana pun daerah nya,netral
2665,2665,2665,wow kl sampai dukungan jokowi menang di manapun beradakoruptor akan lebih besar lagi,positif
2666,2666,2666,presiden  se harus nya netral,netral
2667,2667,2667,semangat cica,netral
2668,2668,2668,bubur kacang hijau lebih menyehatkan di banding coklat ,netral
2669,2669,2669,pojokin terus jokowi jahat,netral
2670,2670,2670,klo partai pan mw menjadi partai yg besarharusnya sdh tidak menurut lagi ke si mulyonosecara mulyono sdh tdk punya akses lagi menggerakkan perangkat negara utk mengkriminalisasi kasus2 kader ny,netral
2671,2671,2671,saya dulu tidak percaya jokowi menginginkan 3 periode setelah pilpres usai jokowi bilang tidak ikut berpolitik tapi melihat sepak terjang sekarang yg jadi jurkam kampanye san sini saya jadi yakin kalo jokowi sendiri yg menginginkan 3 periode lebih dr itu dia ingin anak2nya jg berkuasa bukan demi bangsa diatas itu demi keluarganya sendiri,netral
2672,2672,2672,siap dukung yg bukan dari mantan donk haha,positif
2673,2673,2673,paling asyik aja info dari bocor halus nihsemangat banget saya,netral
2674,2674,2674,anak banteng anak abh dn ahoker bersatu melawan org baikdan akhir nya yg menang adalah org pilihan org baik,netral
2675,2675,2675,dimana sj parcok mmg nggilani kriminalisasi korupsi kolusi  intimidasi makanan buat rakyat sehari,netral
2676,2676,2676,jateng andikahendi,netral
2677,2677,2677,dan hanya tempo yg beritanya akurat,netral
2678,2678,2678,emang ahok bacot mulu dah heran gue tiap podcast anies lagi anies lagi anies aja terosss,netral
2679,2679,2679,jahat sekali orang solo satu ini,netral
2680,2680,2680,pa anis udh terang2an ikut kampanye,netral
2681,2681,2681,ok,positif
2682,2682,2682,jangan pilih calon yg suka merendahkan sesama manusia contoh soal janda2 satu putaran utk pramonodoelpulangkan kekampung segera rk,netral
2683,2683,2683,mulyono maruk kekuasaan,netral
2684,2684,2684,selama generasi ini hidup sebaiknya tidak mendukung calon yang didukung oleh dinasti mulyono rusak demokrasi dan hukum kita saat dia berkuasa untuk perbaiki kerusakan ini kita mesti butuh waktu lama sekali,netral
2685,2685,2685,suara rakyat adalah suara tuhan kedaulatan tertinggi ada di tangan rakyat bukan di tangan mulyono dan kluarga hidup rakyat indonesia,netral
2686,2686,2686,saya dukung rk saya dukung lutfi,netral
2687,2687,2687,betul pram jangan pilih cagub yg diendors rezim lama sudah cukuplah,netral
2688,2688,2688,ada yang di cut menit 450,netral
2689,2689,2689,kesimpulannya  sekali omon2 sampai kiamatpun ps cuma omon2,netral
2690,2690,2690,patahkan dinasti yg tidak ber etika,netral
2691,2691,2691,yang perlu diingat andika itu mantan panglima tni kasad komandan paspampres kopassus dan pasukan elit gultor dia pasti punya garis komando sampai level bawah yang loyal bahkan susah ditembus apalagi sama mulyono dari pernyataan prabowo saja yang setengah hati pasti taulah makannya prabowo bilang yaudah pilkada seperti biasa andika makin perkasa,positif
2692,2692,2692,jokowi mulai rakus dan panik takut anak buahnya kalah,netral
2693,2693,2693,jangan dukung yang diusung jokowi dan prabowo karena ketika kalian punya anak pinter pinter tidak akan ada kesempatan jadi pemimpin jdi pejabat karena harus punya uang hrus orang kaya dan pasti keluarga dan kroninya saja,netral
2694,2694,2694,kita harus raih kedaulatan rakyatbukan keluarga muloyono,netral
2695,2695,2695,jangan percaya dukungan pdip untuk anis di 2029 pdip tidak bisa di percaya,netral
2696,2696,2696,orang di konoha terbukti pintar pintar berkomentardi sepakbola ataupun di politikmasyarakat melihatnya sebagai hiburan atau lawakanseperti nonton srimulat,netral
2697,2697,2697,paslon 02 ga dibahas jg kah,netral
2698,2698,2698,tumbangkan pengaruh mulyono,netral
2699,2699,2699,sama dg lihat kirun,netral
2700,2700,2700,warga sumatera utara ayoo berfikir logis tumbangkan dinasty mulyono,netral
2701,2701,2701,cuma bocor alus yang aku tunggutunggu,netral
2702,2702,2702,jateng sudah pasti andika hendi,netral
2703,2703,2703,doa terbaik untuk pram  bang doel di jakarta dan andika  hendi di jateng,netral
2704,2704,2704,gk semua yg dibocorin disisni 100  bner,netral
2705,2705,2705,siapa pun kepala daerahnya asal bukan endorse mulyono,netral
2706,2706,2706,ini artinya mukidi pengen nyari kerjaan lagi soalnya bingung jadi pensiunan ga bs kerja kerjaannya cuman ndongeng ndak tahu alias plonga plongo mau ngutang jg ga ada yg mau minjemin ya akhirnya terpaksa nyari kerjaan part time,netral
2707,2707,2707,kaum nasionalis pasti kumpul disini,netral
2708,2708,2708,karma buruk pasti menimpa siapapun yg jahatsaya percaya sultan jogja jika jokowi di larang nyakiti bu mega karna jokowi begitu bedar utang budi pada bu mega pasti jokowi akan jauh dari ketenangan dan kedamaian,netral
2709,2709,2709,bagi saya haram memilih yg didukung jokowi,netral
2710,2710,2710,klo semua jagoan jokowi kalah g pastikan hidup nya ga tenang,netral
2711,2711,2711,ibu mega emang politisi makotop   semoga mulyono game over,negatif
2712,2712,2712,jangan dengarkan apa yg disampaikan jokowi,netral
2713,2713,2713,milenial males cobloz pdi yg penting no pdi,netral
2714,2714,2714,closing dr mas pram itu tepat bagi yg waras memang pasti bersikap demikian tenggelamkan klan mulyono,netral
2715,2715,2715,sudah mulyono jangan rakus lagi suruh duduk diam,netral
2716,2716,2716,asal bukan jokowiabjmantap,netral
2717,2717,2717,biarin aja suka suka mereka nggak ngaruh buat rakyat kecil kalian aja yg diuntungkan bacotan mulu di podcast dapat duit,netral
2718,2718,2718,jangan sampai mulyono menguasai pilkada yg diusungnya,netral
2719,2719,2719,tidak beretikapantesan dulu merendahkan etikaetiketik,netral
2720,2720,2720,lupakan tidak cocok dengan pdi lawan jokowi dengan memilih andika,netral
2721,2721,2721,bersatu untuk kebenaran itu bagus indah siipp semua untuk kemakmuran rakyat dki bersama mas pram dan bang dul rano  dan jateng bersama bpk andika bpk hendi menang3 ,netral
2722,2722,2722,pantesan anis mau dukung pram ternyata 2029 di kasih panggung pdip bener politik itu tentang kepentingan,netral
2723,2723,2723,rip pks mending dari sekarang angkat bendera putih d jkt kasihan kader di akar rumput fokus di jabar aja deh,netral
2724,2724,2724,tempo memang valid informasi nya jokowi segitu nya,netral
2725,2725,2725,emoh noblos lutfigak mau dari kepolisian,netral
2726,2726,2726,ea laaaaaahmbok berhenti pk o sih yg nsmanya pak  wiwikersane masyrakat tenang dan ayem,netral
2727,2727,2727,rakyat sudah cerdaslah sudara saudarilangkah politiknya jokowi mudah terbacaya begitulah permainan 2024 ini sangat2 terang benserang dia berpolitik arahnya kemana,netral
2728,2728,2728,tumbangkan paslon yg didukung mantan presiden si penghianat,netral
2729,2729,2729,mari kita lawan politik kotor mulyono,netral
2730,2730,2730,ternyata nadem dan pkb masih bersama anies pks the real pengkhianat,positif
2731,2731,2731,masyarakat indonesia harus bebas menentukan pilihan di pilkada dan jangan mau diatur oleh jokowi dan kelompoknya ,netral
2732,2732,2732,kata kalian di podcase yg lain jokowi bakal jadi orang golkar tapi tak ada tuapa hanya omon2 kalian aja biar laku,netral
2733,2733,2733,opo iyo,netral
2734,2734,2734,parah ini burung merak,netral
2735,2735,2735,mulyono ngeriii ya,netral
2736,2736,2736,andika hendi di jateng menang 65,netral
2737,2737,2737,presiden adalah milik rakyatjgn sampai gara2 1 gubernur  presiden malah jd pemecah rakyat biar rakyat yg menentukan hidup nkri,netral
2738,2738,2738,wow rk dengan banyak partai masih butuh logistik akhirnya ke jokowi biar dpt dana dr pengusaha okee jd nanti klo jadi gubernur politik balas budinya pasti besar bakal di cucuk idungnya sama oligarki,positif
2739,2739,2739,semangat tim tempo ,netral
2740,2740,2740,mantan mendag enggartiasto lukita pilpres kemaren ke prabowo pilgub ke pram,netral
2741,2741,2741,koq masih percaya omongan politisi ,netral
2742,2742,2742,rido menang 1 putaran,netral
2743,2743,2743,tdk bakalan milih calon yg diendorse oleh para penguasa klg tamak kuasa partai perusak konstitusi berdemokrasi,netral
2744,2744,2744,muak dgn mulyono suatu saat akan hancur apa lg mencalonkan rk yg ga tau etika bicara asal keluarkampanyemeremeh kan janda smg kita sadar ,netral
2745,2745,2745,mulyo no,netral
2746,2746,2746,andika  hendi nomor 1 dari tni ,netral
2747,2747,2747,sebaiknya wartawan2 merubah kata logistik menjadi modal politik hal ini menurut saya akan merubah cara pandang dan berpikir masyarakat kita terlalu banyak menggunakan eufemisme yg pada akhirnya membuat sesuatu yg tidak wajar menjadi wajar2 saja,netral
2748,2748,2748,pak andika mantan panglima tentu sangat paham strategi senyap,netral
2749,2749,2749,bukan ling has tapi lingas artinya susah ditangkap,netral
2750,2750,2750,808 dan itu pun masih banyak org yg tidak percaya klu ganjar mahfud kalah karna ulah mulyono begitu munafiq nya pendukung mulyono,netral
2751,2751,2751,militan anak abah solid istiqomah bersama abah menangkan 03 mas pram bang doel yang 22 nya ber ktp jakarta  ,netral
2752,2752,2752,rkhmm sayang sekali knp pindah ke jakarta pakpak,netral
2753,2753,2753,buzzer mulyono mana ada yang percaya apa yg di omongin team bocor alus ,netral
2754,2754,2754,ssenengnya mengikuti podcast bocor halus bisa tambah wawasan dan komplit plit plit istimewa pakai telur,netral
2755,2755,2755,dkj pram doel jateng andika hendi jatim risma gus hans banten airin ade ,netral
2756,2756,2756,kami akan menyala utk jakarta,netral
2757,2757,2757,rk diatur untuk ke jakarta supaya bisa disandera termasuk misi merebut golkar untuk gibran,netral
2758,2758,2758,jateng andika hendibupati tegal bimamujab,netral
2759,2759,2759,setiap waktu ada masanya dan setiap masa ada waktunyagara2 jabatan orang sampai lupa daratan,netral
2760,2760,2760,andika anis calon presiden 2029 semoga menang menang,netral
2761,2761,2761,yakin kl dulu seandainya anis lawan rkkaga bakalan menang lawan anisjakarta milik anis ,netral
2762,2762,2762,jawa tengah jangan bodoh     harus meperkaya membesar kan mulyono ini kesempatan kalian menumbangkan keluarga mulyono,netral
2763,2763,2763,tumbangkan calon yg  di dukung mulyono,netral
2764,2764,2764,daya rusak mulyono udah terlalu parah  tumbangkan yg di usung mulyono,netral
2765,2765,2765,the cha cha anak buahnya pratikno kok makin bulet,netral
2766,2766,2766,kebengisan mulyono menjsjakan tanah ke oligarkhi dengsn dan atasnams psnseperti pik 2dan rempang dll,netral
2767,2767,2767,ridwan kamil the best 1 putarab,positif
2768,2768,2768,kita ksh menangis mulyono biar sadar dia tdk  ada yg mendukung  ini kesempatan kita membuat dia malu,netral
2769,2769,2769,sumut edyhasan ,netral
2770,2770,2770,dukung terus jurnalisme berkualitas,netral
2771,2771,2771,nonton dari menit awal sampai akhir di tunggu lagi video selanjutnya kakak2 bocor alus ,netral
2772,2772,2772,ikut p anis,netral
2773,2773,2773,itu yang baju item john lennon ,netral
2774,2774,2774,semoga aja orang  waras di bawah sepwrti saya cerdas memilih untuk indonesia kedepan bukan untuk keluarga mulyono nanti,netral
2775,2775,2775,kalau dipikir2 mending green tea deh daripada wafer g ada bela2 rakyat sedikitpun yg ada jd mafioso bgt deh ,negatif
2776,2776,2776,begitu dahsyat nya orang berebut kekuasaansampai lupa matii,netral
2777,2777,2777,anies dukung pramono jokowi dukung ridwan kamil yang kasihan pak darma gk ada yg dukung tt susah bgt jadi calon independen,netral
2778,2778,2778,itu pram ngomong tidak berpihak tapi tadi lagi bahas salah satu tokoh yang justru mengurangi suara calon yang didukungnya langsung bilang hamdalah jurnalis netral apaan,netral
2779,2779,2779,mudah2an tdk ada kecurangan dijakarta dan jateng yg bisa membuat prano dan andhika kalah,netral
2780,2780,2780,faktor jokower sdh tdk bsr lg kt unkle pram alhamdulillah ,netral
2781,2781,2781,linghas  kacang lupa sama kulitnya ,netral
2782,2782,2782,bosen jokowi mulu gak punya malu,netral
2783,2783,2783,pada akhrinya mau minta logistik kampanye aja harus minta minta  ke pengusaha pengusaha2 konglomerat lah yang menguasai negara ini sebetulnya,netral
2784,2784,2784,jijik bangett dgn institusi yg seharusnya netral jadi jongos kekuasaan,netral
2785,2785,2785,3 an kah,netral
2786,2786,2786,jateng pilih rambo  bukan sambo,netral
2787,2787,2787,mari hak pilih kita gunakan untuk memilih yg tidak didukung oleh perusak konstitusi,netral
2788,2788,2788,2 cagub dari pdi p lebih mumpuni secara intelektual,netral
2789,2789,2789,kelebihan anggit akan menjadikan beban  kelemahan jokowi dalam kontestasi pilkada benar ngga ,netral
2790,2790,2790,cair 200 m dari 400 m ,netral
2791,2791,2791,si parcok tolong direformasi sekali lagi gerah banget gue,netral
2792,2792,2792,asyik banget kalian bahas negara ini yang sudah embuh,netral
2793,2793,2793,hari ini cica cantik bgt,netral
2794,2794,2794,ka cica bagus soft make up nya,positif
2795,2795,2795,ya semua itu untuk 2029 masa prabowo ga bisa membaca smua ini justru ini akan jadi ancaman bagi dirinya nanti wkwkwk selemah itukah president sekarangada agenda besar jokowi untuk terus menjebak prabowo dalam rentang 5thn kinerja prabowo akan buruk 2029 nanti prabowo akan nyungsep lawan fufufafa,netral
2796,2796,2796,tidak dukung calon mulyo no,netral
2797,2797,2797,wrong jokowi itu is more powerfull thann beforeyou dont know shit about iti tell you thiskim plus will win im dki dan jateng  jabar jatim 1000  you guys just dont know how quite is quite  means pasukan senyap skrg sedang bekerjahebatnya team jokowiwhen works everything will get the jobs doneremembers only himand the only one who always win for 5 times in a rowand this the same team will work as order by himand for the next 20 yearsmark my wordjawa will be hold by kim plusss,positif
2798,2798,2798,smg kuasa allah memperlihakan kuasanya jateng jakarta sumut jagonya mantan kalah shg negara ini berjalan demokrasi yg ber etika,netral
2799,2799,2799,faktor  coklat memang sangat luar biasa apalagi di jteng ngeri bgt,netral
2800,2800,2800,mulyono kampanye cuma karena kepentingannya semoga masyarakat sadar dan meninggalkan semua yg didukung mulyono,netral
2801,2801,2801,inilah mantan presiden muliyono yang rusak dalam sejarah kita,netral
2802,2802,2802,nasdem kapok dukung rk pd pilgub jabar cuma pks yg bandel meski dicuekin rk stlh pilwakot bandung dulu,netral
2803,2803,2803,jateng perkasa,netral
2804,2804,2804,hasil pilkada jakarta bakal menjelaskan posisi mulyono,netral
2805,2805,2805,ayo masyarakat indonesia tugas kita adalah memutus mata rantai mulyono sekolam gara gara mulyono ekonomi kelas bawah carut marut apalagi nanti kenaikan ppn12 maka dari itu kita menangkan calon dari pdip setelah putus mata rantai mulyono silahkan 5tahun kedepan pilih pemimpin dari partai manapun yg anda suka,netral
2806,2806,2806,jangan pilih yg di dukung melanggar semua yg ada di konsttusi,netral
2807,2807,2807,jadi kesimpulannya mulyono dan fufufafa saling cebok in kenyataan semua paslon yang diharapkan rata rata kempes ,netral
2808,2808,2808,biasa muljono omongan nya hari ini a besok b  c  d jgn di dengar omongan nya  muljono cawe2,netral
2809,2809,2809,tempo sih rendah hatimemberi pencerahan yg terang benderangrskyst tambah melek berpolitikmakasih tim tempo,netral
2810,2810,2810,mudah mudahanrk memang bisa dikalahkan oleh pramonobiar si mulyono sadar,netral
2811,2811,2811,buset sumpah seru banget pembahasannyabagi gue ini episode bocor alus paling menarik,netral
2812,2812,2812,saya senang menonton bocor halus beritanya mantap dan akurat,netral
2813,2813,2813,cuma mau komen hrs omon omon,netral
2814,2814,2814,partai cocok yaaa ,netral
2815,2815,2815,jokowi piakak laknatullah,netral
2816,2816,2816,setuju dg mas pram,netral
2817,2817,2817,ya allah  jangan menangkan orang yg dzolimberilah kami warga jakarta yg amanah pak pram bang dul  aamiin,netral
2818,2818,2818,ko ga di bahas pemilu sumatra utara kk kepo aja,netral
2819,2819,2819,seng penting gak ada yg cawe cawe ke kpu itu kuncinya apalagi ketua kpu mendapat sangksi ini dan itu atas pelanggaran,netral
2820,2820,2820,hidup pemimpin di dalam pilkada ini yang diusung oleh pdipmenang,netral
2821,2821,2821,selalu menarikmoga sukses terus ya bocor aluslama lama ilc yang legend bocor alus kedepanya bisa sebanding dan sejajar menjadi sumber media terkemuka sisanya hanya waktu dan konsistensi,netral
2822,2822,2822,aq warga jateng siap pilih andika hendimenangmenangmenang,netral
2823,2823,2823,klau aku jd anis jng mau di php pdi inget lah pidota mbak banteng yg tdk mau dukung anis jd cagub dki biar pdi blajar dr keputusan2 nya kmrn  netral tegak lurus dng tuhan jng dengan manusia jng jadi orang yg rugi hidup sekali mati sepanjang masa dan tdk akan pernah hidup di dunia lagipasrahkan pada yg maha kuasa jng mau di php thn 2029  akan dpt panggung hr esok tdk ada yg tahu  bukti kan  klau p anis mampu membawa rakyat  indonesia adil d makmur d berketuhanan pasti tangan2 tuhan akan bekerja dng sendirinya semangat utk masa depan yg lebih baik ,netral
2824,2824,2824,mantan adlh musibah,netral
2825,2825,2825,andika hendi pilihan warga jateng pram doel for jakartadukungan keluarga mulyono hrs ditenggelamkan,netral
2826,2826,2826,rk dan anies akan dihapus citra dan pengaruhnya gegara anies gabung ke pdip di pilkada dkj dan rk citanya dihapus karena pilih wakil dari pksselanjutnya akan ada team yg membangun dan memoles citra wapres gibran,netral
2827,2827,2827,cawecawe mulyono udah gak laku lagi disini,netral
2828,2828,2828,mantan itu identik barang bekas dia akan menjadi penghalang penghambat masa depanmu,netral
2829,2829,2829,trima kasih infonya bocor alus jd makin yakin dan  mantab plh andika hendi utk jateng ,netral
2830,2830,2830,tumbakan di mana pum yang di dukung jokowi,netral
2831,2831,2831,jokowi bukan hanya musuh pdip dan anies akan tetapi musuh sebagian rakyat indonesia,netral
2832,2832,2832,joko ingin jegal lawan2 fufufafa saat capres,netral
2833,2833,2833,kalahkan dna mulyono di perpolitikan indonesia,netral
2834,2834,2834,dulu tenggelamkan pdipsekarang tenggelamkan pks juga,netral
2835,2835,2835,ujung2nya dkungan anies demi dpt pnggung utk 2029,netral
2836,2836,2836,maka dari ituklo kalian rakyat cerdas dan dapat melihat segala konspirasi ini maka lihat lah perbincangan inipertanyaan nya adalahsudah betul kah kondisi spt ini pemilihan sudah di setir  oleh partai politik yang penuh dengan intrik di isi oleh segala macam cara untuk menuju kata  menang   bukan dengan   kemenangan atas nama rakyat yang dari kemurnian keinginan rakyat untuk memilih pemimpin keinginan rakyatnyabukan kah ini  keinginan partai pengusung nya  yakni harus menang    adalah keinginan  partai bukan keinginan rakyatnya ayo sadarlah rakyat yang crdas apakah anda ingin partai yg memimpin  bukan manusia itu sendiri yg memimpin kalian menggaji 1 org pemimpin lebih baik dari pada membayar banyak org dalam 1 partai lebih lagi koalisiitu sih gambaran nya,netral
2837,2837,2837,pepatah jawa wong ngalah luhur wekasanejateng 01 perkasa  ,netral
2838,2838,2838,ya allohsebegitu tamak atau rakusnya si mulyonosemoga cepat sadar si mulyono dgn kelakuan skrg,netral
2839,2839,2839,yakin 2029 bumegmasih sehat kalo gak mau dibilang masih hidup,netral
2840,2840,2840,jaksel total prano,netral
2841,2841,2841,parcok partai coklat yang baru baru ini salah satunya menembak sesamanya ,netral
2842,2842,2842,yang slu sy tunggu pembicaraan mrka tempo ,netral
2843,2843,2843,jawa timur dibahas min,netral
2844,2844,2844,mbak risma gus hans,netral
2845,2845,2845,andikaanies 2029,netral
2846,2846,2846,buset dah parcok ,netral
2847,2847,2847,mas pramono bang dul,netral
2848,2848,2848,yg di dukung moelyono bikin nyungsep,netral
2849,2849,2849,politik itu kalau kepentingan nya sama ga peduli beda ideologi atau yg lainnya,netral
2850,2850,2850,3309 ok alhamdulillah   terwakili isi hatiku,positif
2851,2851,2851,gimana pengembalian modalnya kalau logistik 150 miliar dengan gaji gubernur seperti sekarang kalau ga korupsi gila cost politik di indonesia emang sistemnya sudah bobrok menghasilkan orang2 yg bobrok,netral
2852,2852,2852,melihat video ini kita rakyat jadi makin mantap pilih calon kepala daerah di luwar kimplus plus,netral
2853,2853,2853,golkar dinasti joko sembrono dan parcok adalah rezim kuning berikut yg bisa mengancam rezim nyata prabowo,netral
2854,2854,2854,parcok ini terlalu jauh dijadikan alat politik makanya jadikan 1 saja dlm 1 komando seperti dulu,netral
2855,2855,2855,parcok makin kacau,netral
2856,2856,2856,sepertinya hanya dukungan anies yg masih mendapat tempat di hati masyarakat yg laen banyak bohongnyammm,netral
2857,2857,2857,jabar we anu adem mah kdm tak terbendung,netral
2858,2858,2858,pak luhut aja yg dulu orang dekat pak jokowi  sekarang dukung mas pramono,netral
2859,2859,2859,ada duit saya pilih ga ada duit saya golput,netral
2860,2860,2860,hari ini ridho pawai akbar dan abang saya kasih 100rb untuk pilih rk saya tolak no way saya tetap pilih pramdoel suara saya tidak di jual untuk sengsara dalam 5 th ke depan suara saya buat orang yg bukan kim hati2 serangan fajar klo mau terima serangan fajar silahkan tapi jangan pilih orangnya,netral
2861,2861,2861,ada iklannya beliau di bocor alus,netral
2862,2862,2862,tenggelamkan mulyono,netral
2863,2863,2863,negara ini sdh rusak di bikin mulyono gilaaini negara masa bisa pejabat presiden mendukung calon tertentu secara terang terangan jadi peesepsi  rakyat jadi presiden hanya utk partai dan kelompok tertentusampai kapan pun indonesia susah majunyakarena rakyat tidak dibuat bersatutapi semua ini di mulai mulyono yg gila jabatan,netral
2864,2864,2864,jateng  tetap  andika dan hendi  jateng  perkasa,netral
2865,2865,2865,330 rk disuruh pindah ke jkt biar kalahjadi gak ada lagi lawan fufufafa dan bowo saat pilpres 2029gue ngelihat itu sebagai jebakan tuk rk,netral
2866,2866,2866,bocor alus   memihak   kepada   kedaulatan rakyat    jepasa  kebenaran   yg demokratis   tr  ks bocor alis    i love  you,positif
2867,2867,2867,saya akan pilih gubernur yg bersinergi bagus dng pemerintah pusatsaya harap sdh pd faham manfaatnya,netral
2868,2868,2868,sayang suara tempo ini jarang didengar oleh rakyat2 kecil jadi pengetahuan mereka tentang mulyono kurang yg penting blt bansos    dll,netral
2869,2869,2869,4321 kasihan deh yg ngga milih gubernur,netral
2870,2870,2870,semoga partai kim sadar sesadar sadar nya dan mandiri tanpa takut dgn pak jokowi,netral
2871,2871,2871,terimakasih bocor alus politik,netral
